"","MKI67","PMEPA1","SOX9","BGN","IFI6","GPRC5A","SOX4","TIMP1","FKBP10","CDC25B","ARFGEF3","PLOD3","MET","SLC12A7","TYMP","BOP1","KPNA2","VAV2","HELZ2","RUNX1","LMNB2","LPCAT1","SH3KBP1","THEM6","RCC2","CAD","DNMT1","SLC1A5","TMEM63A","CHD7","ENTPD6","IRAK1","DKC1","PLXNA3","GTPBP4","NCAPD2","MFHAS1","PARP14","PDCD11","MTHFD2","MFSD12","ATP5PF","RAP1A","UBL3","PINK1","MXI1","GSN","CITED2","METTL7A","KAT2B","PER1","KLF4","SLC25A4","GPX3","FHL1","class"
"TCGA-VQ-AA68-01A",30206.1952513978,26498.0534021449,101299.313908887,14916.0214521338,11448.5054618159,298480.382648327,7960.12595771745,19244.5051111268,19860.6742181107,10392.8116645229,14290.116038719,8139.55217622969,68378.0800641879,32299.5011340407,5452.33160130219,10626.4830188645,21219.5844156801,10786.4366245149,30763.9465197964,14986.9573989875,10481.8293233197,3573.22446013911,6139.43665513976,12137.0014165722,22685.5939839894,14788.0585676135,10437.3204939213,23187.70921564,38789.4448206927,7520.6012674084,17201.2716615572,38547.428060839,16605.9660683538,17487.7972508093,7908.66262372557,17103.9085972482,6398.14422601787,21031.8127916557,6094.92782574137,6741.69675293666,6001.7374641885,4274.23852316368,8520.65902795336,8314.80569198583,1763.66236491101,2888.90120813894,44759.1915637511,1962.56119628505,4096.20320557014,3993.27653758637,8869.77515854695,41287.5028706771,1289.36515163447,1011.18496789456,2116.9511982607,"yes"
"TCGA-BR-7957-01A",28118.5899900145,15753.37887555,18951.9629585105,182553.710384809,20031.8213413442,84321.1837584937,27859.8338887898,87209.7729083039,13556.5139567365,6107.66876554094,11907.9045395278,12529.1753766267,8719.56822295243,14319.9725524292,4164.43606475957,11480.0602929484,13887.0044226572,5715.6917013095,14873.3519372265,30287.2735512689,17927.186319997,14852.8564044562,8524.86066163485,7906.15176613228,35234.3827736932,13202.9660164494,13049.2495206723,11427.5404902246,9709.75864991618,5870.68916788468,5016.28164552398,11947.6146342702,8284.03815158416,4200.30324710754,7498.80305232313,20117.6463848197,13369.4922202078,15005.2919294351,13060.7782578556,9522.73691338745,6640.55261756801,12226.8662682652,6625.1809679903,6465.05961822256,5342.92919905018,4601.24710692598,77948.3540377374,6067.95867079854,8433.91173496677,3322.83825038029,5435.15909651641,6577.78504845905,3663.57648268605,9766.12136503443,15132.1080384512,"yes"
"TCGA-HU-A4G3-01A",24416.2668974055,12150.5394238821,26394.2616873398,16675.2699988546,10777.2818945647,86193.0577706582,15321.8104155693,42074.2349447625,89619.902247487,8874.87926220746,19657.5605965991,9414.82324490108,13082.8427006664,22312.285178176,6841.09026072816,7471.02490720405,13345.6154389106,12832.6686553517,12794.8725765631,6988.67494933109,11812.1745280608,8725.4947603289,7015.67214846577,15471.1949174479,18077.3245405824,11749.1810634132,9330.23202094575,18318.4995195189,12506.9024524599,4972.88408060824,13894.5584879825,16592.4785881749,9071.05890925281,12526.700398492,4389.74457929913,12805.671456217,7803.99036319845,7325.24003187677,6810.49343504219,13289.8212273656,7769.79391096119,17636.3702880493,8835.28337014326,14798.0647523565,3421.4450370019,2017.59068199849,49876.4254946853,4411.34233860687,10840.2753592122,1745.81887737604,4789.30312649241,13430.206662866,3414.24578389932,4774.90462028724,5088.07213024954,"yes"
"TCGA-BR-4256-01A",24516.2187523793,15103.3702719,16957.5963728661,72668.6173594053,68483.477421201,40448.0941126854,7745.92795571982,100820.942773701,17528.4324146387,6602.27380258514,5596.37348591988,7983.7763064584,27345.6230913737,10520.8253810033,35612.8353491289,4967.06639125739,17703.8455733085,4879.85532931991,12389.9170038906,18745.4231425845,8919.31315269682,7820.25556532563,12564.3391277656,5077.07125347398,13782.3208905061,9161.12564261438,9986.65762663621,9991.61280060993,8896.51935241771,4577.58971692296,7477.35752634417,13290.767632313,8227.57086596545,3542.94939121013,6575.51586312705,13835.8367694223,8681.46480195824,32363.2322571631,5456.63757986097,7860.88799191013,7020.49048596714,8422.80472053003,12676.3260595717,6409.02201761004,3227.80032648151,3817.46602935424,41606.6137877412,9477.26574213775,4236.67374753099,3292.21758813987,7618.08446719783,8696.3303238794,4158.38199874621,15575.1028341981,17186.525410452,"yes"
"TCGA-B7-A5TI-01A",41838.8081912963,12200.2526909446,28549.715744063,171751.821522936,6405.60118243452,84549.0630033743,11107.6647771473,132002.611142761,8245.94651922524,7668.73026287948,5318.63550490028,24844.6620466748,23510.3179735638,20337.5026424164,11787.9553649834,6383.11223738208,13727.6268757557,12792.4615773253,6964.07665123659,13680.7749068964,16679.3009138874,4885.72331264096,14190.5243280849,6373.74184361024,37391.6193071777,14822.0888683074,8787.55527923799,19925.2053164552,17736.2813313517,2848.59970664145,25987.8500868401,32901.3266117087,8956.22236713123,5541.65087667024,5298.02063860222,23748.3259753687,4883.84923388659,3789.38724133487,5950.20004512276,5980.18530519267,6847.88376846569,19651.5898183172,9205.47484146236,11641.7772221425,4762.03411485258,2528.13223964428,36492.0615050804,3382.71215163672,5980.18530519267,2801.74773778221,31810.6127766657,15075.0895001472,2522.51000338118,6025.16319529753,2715.54011508122,"yes"
"TCGA-CD-8532-01A",18091.6193773694,9539.5334731077,40689.159500897,46346.8390913572,27591.6549477232,76526.3966275121,13249.1764997485,53320.5888015753,3082.41633090976,8528.38716260937,5550.24529496975,15645.9092388515,7539.35967765319,16495.9041061142,39834.4248853038,5259.54073070148,7916.95962797991,3875.53421820689,18998.4912245976,12410.2410452569,12787.8409955836,3711.22294275091,9836.55770181659,12027.9013465997,25788.9706660379,7845.863403023,13097.5045531737,8765.37457913242,20981.2859428404,3550.07149951524,17244.784342327,17941.5273469048,5663.99925490081,2219.78213476587,6063.71803076969,13424.5471879755,7286.57310002861,15521.0958661494,5826.73061424664,5033.61272694951,7273.93377114738,13710.5120039133,7049.58568350556,8746.41558581058,2910.20547490301,2401.47248743354,35454.8974279579,6725.70288092406,22643.357690722,5227.94240849841,11939.4260444311,9989.80956450149,1810.58386223608,2670.05822615966,6250.14813176782,"yes"
"TCGA-HU-A4GT-01A",28881.8863378171,6425.87423305499,18298.4900137716,23475.5908907569,21330.2623046884,99312.0295184712,16158.2171902783,45554.1060565721,2310.4834968577,12942.7521924632,8476.82858438673,13916.8291152814,7378.04285138074,12900.6208376701,10735.0692013009,17813.1368065542,18933.8308440527,5874.79611236027,10360.9427707375,5635.49001713504,14464.5367275927,11244.0159672024,8561.09129397308,10827.7581818459,27678.614844924,10108.1546419785,12256.8537364304,19402.3315093528,15234.6978932119,4169.31887033256,9762.67753267442,13556.1847182519,12234.9454319379,3483.42041429968,8239.20774335323,26023.6952286481,6685.40337858095,12319.2081415243,5460.22358119543,14563.9667249046,8190.33537179314,25715.2937115621,10809.2203857369,7416.80369779046,2969.41788582295,3881.14040354724,13615.1686149623,5677.62137192821,6553.95355162624,2655.96060616173,1976.80316689575,11982.1573031789,4039.55429756958,1447.63335069348,866.22065454767,"yes"
"TCGA-D7-6526-01A",55001.6905980219,16954.6519454775,23999.6355077596,21387.7549303848,23478.5492098537,91206.8697619286,24994.0848535157,29846.378548372,16259.4402757466,20994.3605718172,13771.3821850029,20448.7677400989,287580.304835874,20927.2900582254,3663.08189617011,25381.0301242379,11093.7209116053,8083.28670538666,12297.1207035514,9518.853659766,28428.8690399597,7973.65221201537,14048.6929623538,21616.0526401109,28900.9422702408,10226.9635051876,10310.8016471774,22681.441952166,17884.6104127799,3758.52839628159,13989.3613541764,29111.1825339998,10260.4987619835,11448.4207431007,7920.76969168334,17640.8348922249,5406.91524955814,8840.40961843309,10423.0157756869,5441.74032392314,5159.27027629594,5045.76633021743,2985.92767240627,5160.56009386501,2379.7134149415,3596.01138257827,29460.7230952189,5170.8786344176,1657.41557626007,1233.06559603473,1884.42346841709,9168.02328097788,2164.31388090615,1176.31362299547,3046.54909815275,"yes"
"TCGA-CD-5799-01A",28981.8230530784,4823.60160290934,17392.3109066969,136285.343996164,25044.9277056435,32576.9041977228,17549.1433056243,286755.977408137,8993.73487695434,17066.5820781553,7216.30102244335,27610.5448983539,12974.865003574,19018.9443776238,8048.71913982746,12393.78085883,17563.2180080921,9498.41349401572,19123.4993102421,11907.1982877987,27861.878870994,9005.79890764106,8481.01357276848,20303.7636457601,37639.7757425856,12148.4789015332,12769.7764818996,20225.3474462964,19509.5482922173,4039.43960827214,14346.1431582985,37842.8535924788,11312.0394405869,5121.18102651525,7019.25518789349,18279.0171621712,11102.9295753503,13230.2203197763,6983.06309583332,7684.78754744455,9146.54593231954,24640.7826776381,7107.72474626282,4934.18855087099,4463.69135408867,1813.62594657116,27268.7306955633,1938.28759700067,8682.08075088058,721.831169422447,3753.92421535295,6235.09319325629,4449.61665162083,2519.37174174464,1646.74018873812,"yes"
"TCGA-D7-5578-01A",20397.885134399,19729.7846892904,22159.5700479238,62504.5083090469,9753.54227046045,45383.7554392726,18015.1746038763,70360.5728925865,5743.12902949704,15923.9658935771,4421.41270177546,19519.7585331045,12011.3234494588,16262.5425419112,9416.77619243824,19746.079822098,13935.9596910589,8728.75947389824,15284.8345734597,9065.52555192045,10403.5370124496,5551.20857643062,8165.67210688261,18639.8213614981,27955.2056164673,11464.5312152507,16307.8067997099,21140.2189622974,18795.5304083256,7110.1096150173,8844.63597386288,27355.9068432127,8134.89241157951,2268.64460087005,4781.71619385299,18480.4911740468,10584.5940436443,9981.67412976582,5102.18713906767,5272.38074839073,6588.66536517646,13617.2993161561,5218.06363903231,4149.82715498336,5556.64028736646,2364.60482740326,28402.4164835183,5243.41162339957,2652.48550700289,1551.65875733889,2476.86018674399,5120.29284218715,1814.19145257126,4772.66334229325,5388.25724835536,"yes"
"TCGA-BR-8297-01A",19186.437493644,15053.1290641192,18678.0475982237,59433.7361673706,23595.76924589,39816.3643025394,6266.85605157925,47998.484226062,5561.30663992954,11097.264199201,5205.01122845773,15807.9683548263,9480.55616611945,9384.79297252228,7661.05548777329,9446.75739190868,9041.17210137951,4543.11856683026,10549.4424005349,7241.3873746563,6758.34655989412,4714.92900240165,5335.98147852445,9657.99973072596,15361.5428787925,8548.27331080586,8304.6404800366,9029.90584330925,14530.6563461112,3768.56332450024,6506.26403557217,18410.4739690552,6751.30514860021,6945.64810031211,5866.90389008521,12125.3102481118,10766.3178683873,12159.1090223225,5662.70296256184,4937.43759928918,4162.88235695916,14110.9882329942,20842.5774299715,7435.73032636819,7462.48768928505,8962.30829488772,117573.260938921,6425.9919468216,10626.8979247679,6362.61924517642,20338.4123813275,9876.28348083715,10036.8276583383,5583.83915607005,193802.171324524,"yes"
"TCGA-IN-7806-11A",28049.3922346881,2117.48255753075,8445.75805480871,12202.1140986475,2189.99908347358,29867.1398183218,5467.74605608967,7730.26166550608,1624.37018111948,6864.89778925493,1155.42998002249,4984.30254980411,5641.78571835247,3983.574491793,7270.9903345348,10814.6312356079,16359.7282527033,4602.38217983852,13386.5506890471,10239.3334631281,25699.8567941403,3089.20400516472,1759.73436287943,12719.3986503731,39081.5730481246,15547.5431621436,12729.0675204988,34198.7936346404,7807.61262651177,8537.61232100297,9514.1682036998,31051.5764087214,10505.2273915852,7377.34790591763,7416.02338642047,30036.3450455218,4283.30946569005,7241.98372415767,12753.239695813,5994.69947794093,7952.64567839744,30278.0667986645,27063.1674818656,52821.0374967601,31965.2846356011,35992.3690429599,350341.840135019,50191.1048225667,30829.1923958301,37355.6797306851,55895.7381967363,79632.8143553572,9775.227697094,268480.351215685,53236.7989121657,"no"
"TCGA-HU-A4GN-11A",1452.06477254617,24349.2815930544,2639.25779505135,28833.1819330341,14463.8894933101,18933.6002752519,8338.73027361205,69472.0761536097,11053.6657115323,15078.7703416195,3448.06260321224,14142.2595111174,7184.646219862,11389.4852517628,6635.9833090628,6281.24435811504,7667.09119315096,6650.17286710071,14374.0222924033,5945.42481788449,6621.79375102489,9682.00843453425,7411.67914846857,4285.24652744896,8986.72009067663,8769.14686742867,6508.2772867216,5831.9083535812,11739.4943500313,4890.66767039981,8570.49305489793,14397.6715557998,6470.43846528718,8523.19452810489,7312.3522422032,12032.7452161481,12321.2662295856,13153.720301143,5311.62455885782,3249.4087906815,7676.55089850957,75687.1025742145,124645.807657685,29339.2761697196,18995.0883600828,37450.973514725,535395.674033759,47492.4507528864,54573.0402138037,24018.1919055031,165601.602007774,76249.9550430516,56119.7020399359,53650.7189413395,684310.35578895,"no"
"TCGA-RD-A8MW-01A",28145.0843806585,16222.2399972097,24335.1529047444,118461.078812516,25877.0545844085,10447.2803341889,39300.563742135,185820.667306677,13073.8919164073,20369.2383519341,10925.9870184567,15591.1360539054,7985.61637351593,16919.6815709182,44324.2945635521,8129.04908790329,12923.2875663006,7910.31419846257,15089.1215535496,18526.1279720566,14006.2045599251,9231.68807975607,9407.39315488058,4423.10632992003,36150.4227524027,8543.21105069677,10560.2335967689,20466.0554341456,14533.3197852986,7171.6357193677,9801.8331194458,23766.8007739846,10067.1836410624,6617.62686004654,7903.1425627432,20512.6710663215,5378.72678952577,13425.3020666563,6013.41655068982,21355.3382633472,12267.0828979784,13841.2569383797,13651.2085918164,9192.24408329955,3860.13292594966,4600.60431397438,30578.061798454,12505.5397856474,6818.43266018884,3073.04590574906,12125.4430925209,2431.18450886565,3144.76226294274,11924.6372923786,5403.82751454356,"yes"
"TCGA-BR-8366-01A",19595.3032365056,27435.3723743719,23702.0061182451,146179.144157285,20572.4712739788,205844.829741072,52095.0680974495,458101.89485668,5987.9948342834,11316.9693642244,4689.43265823929,18532.1054548695,50514.0686481158,13923.832932633,26531.2484593012,5015.69640497037,10578.4121265993,7465.10930953357,13367.074399654,28815.0946864188,11008.5608474139,6830.43704599201,21470.1023781693,3913.54175805293,22038.2233301886,8215.02896619904,12331.4710642589,9856.08691617479,14297.1695582456,3840.49763565045,8331.89956204301,14579.6068315352,7424.52924153219,13102.4923562851,4226.81988302357,15287.3232174793,10706.6451414837,32103.7033972505,6233.09844501172,7453.74689049318,12130.193926972,11480.91283895,10278.1196233891,5776.97848067623,4462.18427743157,2136.13477959256,65510.8385787052,7197.28086072447,6900.23476295438,4538.47480527416,4353.42969518787,11461.4344063093,1012.8784973144,11984.1056821671,7770.27142090393,"yes"
"TCGA-BR-8590-01A",19082.927965039,25178.5589925244,21670.6499227934,106561.562538796,29370.5225026401,92342.4807370616,18919.8260166199,48650.6334202456,6745.60446372282,8191.61278254323,12281.3332802171,9467.21608062723,15816.0202817781,14856.883450776,12169.3528380189,7814.28737948403,11139.6196412832,6979.30277787561,18481.6416775834,21135.0912861933,9179.96190281442,6059.11566589899,8678.48427036155,11380.6210277532,22654.1303281864,11933.220166427,11852.886370937,11117.7104243313,21135.0912861933,5348.28329368424,13559.3709357402,19131.6151138209,7848.36838363131,5650.1436161316,9710.65182453639,11441.4799637305,13464.4309956156,22366.8761503736,10467.7369880939,7271.4256705666,7782.64073277584,7918.96474936497,9837.23841136915,7802.11559228857,3950.96212364566,5117.01933697054,57908.4947611109,3994.78055754931,10000.3403597883,4092.15485511298,8676.04991292246,5504.0821697861,3493.30292509644,12098.7564722852,20477.8147776385,"yes"
"TCGA-MX-A5UJ-01A",18400.7059866947,8634.81405372629,33032.4660552179,59395.382292884,30265.8574446676,69250.6044184058,8370.7645139729,99343.0561951756,5110.21248577442,7996.36591283005,6643.27623150674,13926.314283212,5196.91531972329,10965.2811359278,7205.53097287216,14488.5690245774,11364.6396438135,4574.23133045412,16138.5502282105,24728.6991856601,12567.9698846797,10755.0924475669,5551.60873133231,12098.9863737744,23693.5198954826,11615.5523905443,9884.1230701714,9021.03576858944,16004.5549393804,6184.80215501953,11292.3872821894,28663.1686959157,8108.02865352178,6337.18895408118,5341.42004297141,12521.9911091007,8933.01925533832,15669.5667173052,8182.90837375035,6699.76444150374,11630.0028628691,13784.4369185684,8814.78811813531,5685.60402016239,3508.8374163248,4790.9884153263,40383.8154306405,3403.74307214435,7528.69608122704,3370.90108958796,4047.44593024961,8351.05932443907,5856.38232945562,7005.8517189293,8184.2220530526,"yes"
"TCGA-CD-A487-01A",24865.039189249,19590.329108964,19064.6358077512,57932.9255423499,107099.216902156,42461.7970834688,50075.461416976,97078.029623964,5467.71824884619,16197.448672151,4337.60463029693,8157.1347028769,7545.09564204461,6643.54432837048,16705.3649052068,11189.3946142203,14366.4106519846,5343.27877174751,25400.8908151229,10729.7304233048,12431.2498040419,2920.51834007112,10587.5138780491,4385.85667243724,18419.5821917703,8527.91355300767,8324.74705978533,25898.6487235176,6379.42788718144,11839.5273925318,14643.2249990001,9485.33565231794,9845.95617778759,5033.44986958344,4012.53824114119,13871.1923247552,4896.31248665836,23709.5297590469,7473.98736941679,9419.30654202068,6996.54611034429,17436.7642808072,12388.0769242321,3573.19069954788,2308.47927923882,6620.68809788296,28329.0278986899,2719.89142801406,3987.1424294884,1904.68587395943,2493.86870430421,2404.98336351944,5035.98945074872,7999.68067062959,12060.4709539111,"yes"
"TCGA-BR-4367-01A",14864.5159133372,26703.9657679792,17834.3730886454,90432.1509881333,40679.4282833235,127671.494710058,13044.5265161612,95328.6078181927,11778.5297074561,9501.63920638654,5861.66041203449,16061.9775564583,38947.0115977271,8288.94752646904,8292.75503566815,5140.13741880258,15549.8675691776,6238.60382274668,8922.89780812136,18580.6448916715,8081.43827511738,3843.68053650459,11984.1352042082,11211.2108367883,13160.6555467341,13952.6174601497,7778.7412937879,23475.1979671313,12835.11351021,5983.50070640611,7759.70374779233,16330.4069549957,8584.0294894003,3735.16652432987,8871.49643393333,12408.6724799093,8947.64661791559,23694.1297460803,4656.58375051522,6788.78890201851,4129.24372643807,8321.3113546615,12507.6677190863,8108.09083951117,2177.89526189265,3308.72549402921,48593.3361536799,3297.30296643187,5252.45894017641,2543.4161450075,1593.4425998288,8426.01785763711,2118.8788693064,6428.97928270233,7337.07022669079,"yes"
"TCGA-CD-8534-01A",44925.4095517072,8131.5567994746,55649.7411108252,23041.8138741613,22176.7546401747,95199.7687002319,50745.3358425841,79936.2791050006,4097.01664985349,7908.08316402805,32269.112370019,8249.30097298945,8530.44522403512,19151.450263538,6177.96469605473,6713.82083266313,12170.902833729,8696.24824388256,15008.7777096685,23709.8318381844,17656.8201425944,5529.17027056473,9655.02222821778,10061.1194797282,22263.2605635733,11844.1026786674,14811.7364397049,6838.77383312787,42789.1938322235,11623.0319855374,12653.8942393715,17567.9112768791,8126.75091484134,7021.39744919172,7160.76810355624,21155.5041556071,19139.4355519549,30483.7262287632,8280.53922310564,6250.05296555362,6367.79713906847,22155.128159325,10133.2077492271,10481.6343851384,2686.4895099919,5137.49067295411,52374.530733259,5786.2850984441,15659.9750774752,6978.14448749239,6519.18250501613,6312.52946578599,2962.82787640431,5007.73178785611,22203.1870056576,"yes"
"TCGA-D7-6822-01A",35781.031765275,39292.720359434,45448.3552242052,16117.8222200523,31071.6341064149,8535.60774245994,31738.5881576846,18438.8223184708,21477.3245646763,25252.9865517589,34313.7328524817,29715.2601832011,11797.3640816168,34602.9802936639,5925.36020285918,10433.9695894423,33524.6209012952,7882.69482911172,28386.9685358303,19691.2918210657,18083.5815290577,6342.38199912676,3282.81804603904,14546.6188866401,29750.3630280048,26126.3453304741,16633.1319817701,71656.1391546238,34278.630007678,18476.7333908588,11829.6586988362,19378.174445417,15285.1827413093,15286.5868551014,14031.3091249222,10744.2787375067,20390.5404895547,13120.039273819,10401.6749722229,6930.70567803624,7412.31670874256,10237.3936585418,3953.98443868518,3690.01104576159,1602.09383683941,1114.8663509645,29639.4380384252,2568.12412583636,1133.11983026241,1228.59956812838,2313.9795294578,12146.9884158613,2321.00009841854,6357.82725084037,2520.38425690337,"yes"
"TCGA-HU-8610-01A",24851.709862861,51970.635199823,28457.7379895067,39973.1206259775,27220.5316543426,81659.6026822949,15252.9012914914,37237.7191796325,33665.559825447,20548.3834796816,9770.14471440359,14147.1854847023,6112.31728870111,12105.097733425,21887.1961322263,8775.99662865983,9369.69628707995,12700.7896725781,23995.029147691,27887.945699882,13714.8605656514,11130.8724550108,9329.85067242089,16219.1574469738,24449.2691548044,17641.6458903026,11963.6458013853,7674.26538333659,26545.1484858714,14390.2437341226,14346.4135579976,19333.09223258,5452.87236609352,6911.22186261543,9463.33348152877,10865.899117528,7885.44714102965,15505.9209445765,9919.5657693751,8325.74118301236,12254.5187883965,6162.12430702494,7793.8022273138,4956.79446358812,3002.36706456081,3283.27864790724,52381.0450308114,2701.53267388484,5092.26955342895,1826.92143211829,3378.90812308901,4456.73199961681,976.217559147178,3072.09689021418,2813.10039493023,"yes"
"TCGA-IN-A6RO-01A",33911.2940721329,15539.1416131459,21955.8340552688,11139.2341152719,39565.7472077296,140295.735834926,11190.6499200966,9984.94929695732,1209.55680850114,11832.0620852848,14725.4865017949,7052.96302682863,19733.385891721,17456.9511331073,9109.59521981675,9274.1257952558,37878.0234143587,14976.1385503154,11784.5024658219,8163.54441104222,22936.5905323,5151.86364343524,17725.5987133164,13562.203917636,57904.4793935805,18004.5294544904,22949.4444835062,18108.6464592604,25562.6527637217,5545.19455034422,9556.91272179167,21783.591109106,13432.3790104537,937.053042930212,5668.59248192351,25470.1043150372,7918.03394300426,18942.8678925412,4533.58859041819,11038.9732958637,5006.61399480545,10528.6714329786,4851.08118521073,2554.08010466712,1356.09185225154,814.940506471542,20841.3964856934,4608.14150741401,893.349608829215,1057.88018426826,2456.39007550019,13737.01765404,2156.89301239629,572.000828674821,440.890526371828,"yes"
"TCGA-VQ-A8P5-01A",44995.2655453174,16032.0742470341,19409.2300594477,70736.1396496001,37144.5291090251,132679.956669856,27701.4657995934,28843.92371383,24809.7499800423,11817.9529296853,11859.8012049321,17385.8659512669,22495.5403588964,10736.1750145565,10485.085363076,23050.030005916,18026.1445625423,6101.47853097775,14720.1308180482,13558.8411799506,15774.7073542666,3042.36961043952,8949.25366151984,30432.0657594446,23504.0837923433,18536.6935205528,14006.6177250909,28400.3319962143,14280.7239279572,4475.67303764109,8712.81090637564,25705.3030703229,19723.0921237985,7549.42885451568,11001.9115623735,27314.3692535609,9413.76951675888,15734.9514927821,9135.47848636793,8892.75848993671,7528.5047168923,4048.82063012413,4521.70614041253,6440.44956047652,1303.5737739366,1701.13238878083,17410.9749164149,3854.22615022669,3096.77236826031,868.351711370291,3494.33098310454,7032.60265521818,1956.40686778608,1347.5144629457,1500.26066759638,"yes"
"TCGA-CD-A489-01A",8406.62702864225,211744.558556235,26312.9538214349,124509.961500223,32345.9760451935,49135.4676517061,53043.0706675323,170910.107040851,11532.7094413032,7857.45038858019,7511.57471623342,11765.0534044064,15757.1451340882,10373.6298980953,4456.77965588823,4836.97886823888,5354.47224060505,13050.8660183978,9819.17271341725,23102.3826949182,5243.58080366944,7305.63347621015,17974.9738728004,5452.16231600071,15337.3418371177,7041.60624541108,5768.99499295958,3664.69796349103,11553.8316197671,4084.50126046155,4612.55572205968,15073.3146063187,5383.51523599295,12765.7166091348,7031.04515617912,7229.06557927842,6246.88428070589,17090.4826496235,4755.13042669117,4213.87460355309,5932.69187605501,20649.5697207949,23514.2651749648,21940.6628794024,4501.66428512407,12116.2096213691,189043.497252131,5829.72125604337,16990.1523019199,5901.00860835912,10323.4647242435,6814.54282692388,10136.0053903761,11503.6664459153,83250.4261432534,"yes"
"TCGA-HU-A4G8-01A",47740.7234825299,4460.27044043921,39125.6040430845,18153.9525066394,16349.3587459774,259394.057743873,13313.7675902714,16075.5968442051,2495.51665561108,11172.0928485156,5017.10587329571,7721.20302549519,5475.23803544521,26653.6077426163,11149.7449381668,8782.72876706109,20096.3583811188,8557.38733771114,28584.8396619213,6004.13858036577,19487.3778241152,6082.35626658641,12326.7348832013,14328.7351852774,31318.7340279191,5944.54415276909,14053.1109576427,2592.35760045569,25029.6595906067,6870.12010638006,10052.8350052154,39721.5483190513,10723.2723156781,7268.65784093288,8803.21435154745,21511.72603654,10145.9512983352,47993.9997998158,8209.13240144302,7395.29599957583,20774.2449950311,7957.71841001952,6953.9247701879,12352.8074452749,2387.5017555921,3601.7382178745,27929.3009583578,2968.54742465975,2283.2115072979,2089.52961760868,2642.64039874039,8216.58170489261,3752.58661272861,1640.70908477117,1480.54906060508,"yes"
"TCGA-BR-6852-01A",27401.0986754834,6118.9578609586,21917.5921232725,97934.3679369719,71627.048956718,82698.1446030899,6299.73280224028,59173.6641128691,4793.2749582263,30468.7946487482,593.453090066113,16162.0101543851,6036.78743310329,30656.8736280615,40447.9366093984,10253.0433868345,12962.8414965518,7965.05347344119,52716.8944929498,14398.0849697579,19688.0345141318,13039.5338958834,7532.2892200699,12970.1455345834,18099.4062422625,10021.1401793318,10744.2399444585,10138.0047878371,20239.4893855163,5399.51011484768,10254.8693963424,18300.267288131,6716.06297004051,8735.62948577319,5394.032086324,14268.4382946973,6453.11760090352,22949.2874952336,6734.32306511946,9069.78922571811,11522.1199948221,9389.34088959986,4656.32424513412,2943.52732672792,2127.30107669853,2379.29038878814,34654.0084408452,2428.59264550133,2284.33789437756,2361.03029370918,8553.02853498361,3332.46735190971,3195.51663881753,5078.13244145803,2236.86164717227,"yes"
"TCGA-CD-8526-01A",16092.2954697814,10340.9260379101,22238.4776340922,32026.2133391571,21185.2665913951,75211.2598954618,47969.1813571275,29991.0611739454,16067.4075611462,16928.302946208,5664.26175164817,21790.4952786593,5841.87091781729,11265.1724631341,11938.2772648578,11032.131136823,22945.5204930457,9661.03362474044,19414.8312725756,9037.70464028705,18014.3207775605,15586.6184170578,4475.29848003199,5364.4755794519,32448.1765173806,12779.9410841561,13938.3601042655,18021.1083890065,9937.06315687589,12827.4543642777,11261.7786574111,9224.36395505077,7676.78854537338,4109.89873052483,23230.6001737758,33430.1176398952,3245.60953974009,13045.7891991226,8311.43021557003,3926.63322148408,5859.9712150065,7858.9227858398,6124.68806139869,3314.61692277395,3048.76880780744,2801.02099003013,22762.254984005,3849.70695842995,4075.96067329506,1070.180071312,3753.54912961227,2298.73774302958,1902.79374201562,3580.46503774046,3571.41488914585,"yes"
"TCGA-D7-6521-01A",10279.5711757127,16515.3711557804,19237.6621413875,179848.654999283,23646.7714677696,35160.1417021431,27268.8380782207,106413.603074655,8709.66103677361,8651.20693585567,12519.6158287467,24936.9369808871,65460.2424422515,25502.6891719143,16323.3076813358,5649.17132442699,10148.0494486473,6718.04631264081,10183.5394384903,15241.9068143538,15866.113106299,7210.73087752062,10571.8416803024,7475.86197811273,30116.3878515091,10279.5711757127,13181.3997569963,18957.917515566,13287.8697265254,3390.33785324073,17661.4890630644,34995.2176316961,8196.10000728025,3782.8153879755,4440.42402330237,10636.5587206044,10348.4635089374,8473.75698664048,5511.38665797755,4252.5358417804,10300.4476403262,11590.6131534437,7310.93790766567,11160.5579824045,5561.49017305007,2895.56564189957,59355.9641892491,5889.25066748283,19147.8933435493,2371.56638009943,6730.57219140894,4816.20038634629,4258.79878116447,11686.644890666,7031.19328184408,"yes"
